"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Coefficient of Conservatism","Planted Date","Seed Vendor"
"811","Webster11004","Ratibida pinnata","F1Shipman8.3",2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
"812","Webster11004","Conyza canadensis","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF"
"813","Webster11004","Monarda fistulosa","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
"814","Webster11004","Litter","F2Shipman8.3",5,NA,5,NA,4,NA,4,NA,6,NA,4,NA,6,NA,3,NA,5,NA,5,NA,2,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF"
"815","Webster11004","Monarda fistulosa","SP1Shipman8.3",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"816","Webster11004","Bromus tectorum","SP1Shipman8.3",1,NA,3,NA,1,NA,2,NA,1,NA,4,NA,2,NA,NA,NA,2,NA,3,NA,1,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF"
"817","Webster11004","Achillea millefolium","F1Shipman8.3",NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF"
"818","Webster11004","Achillea millefolium","SP1Shipman8.3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF"
"819","Webster11004","Bare Ground","F1Shipman8.3",1,NA,1,NA,2,NA,1,NA,1,NA,2,NA,3,NA,4,NA,NA,NA,1,NA,1,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF"
"820","Webster11004","Helianthus pauciflorus","F2Shipman8.3",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF"
"821","Webster11004","Ambrosia artemisiifolia","F2Shipman8.3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF"
"822","Webster11004","Artemisia ludoviciana","SP1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"823","Webster11004","Oxalis stricta","F2Shipman8.3",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF"
"824","Webster11004","Astragalus canadensis","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF"
"825","Webster11004","Morus alba","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF"
"826","Webster11004","Bare Ground","SP1Shipman8.3",1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,NA,2015-04-23,"Star Seed - Dealer - PF"
"827","Webster11004","Andropogon hallii","F2Shipman8.3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF"
"828","Webster11004","Dalea candida","SP1Shipman8.3",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF"
"829","Webster11004","Helianthus mollis","SP2Shipman8.3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF"
"830","Webster11004","Gaillardia sp.","F1Shipman8.3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF"
"831","Webster11004","Schizachyrium scoparium","SP2Shipman8.3",2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"832","Webster11004","Lactuca serriola","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF"
"833","Webster11004","Coreopsis lanceolata","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF"
"834","Webster11004","Rudbeckia hirta","SP2Shipman8.3",NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"835","Webster11004","Galium aparine","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF"
"836","Webster11004","Andropogon hallii","SP1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF"
"837","Webster11004","Dalea candida","F2Shipman8.3",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF"
"838","Webster11004","Distichlis spicata","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF"
"839","Webster11004","Monarda fistulosa","F1Shipman8.3",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
"840","Webster11004","Litter","SP1Shipman8.3",5,NA,5,NA,5,NA,6,NA,5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-06-01,NA,2015-04-23,"Star Seed - Dealer - PF"
"841","Webster11004","Bouteloua gracilis","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
"842","Webster11004","Dalea candida","F1Shipman8.3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF"
"843","Webster11004","Physalis longifolia","F2Shipman8.3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF"
"844","Webster11004","Achillea millefolium","SP2Shipman8.3",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,NA,NA,2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF"
"845","Webster11004","Litter","F1Shipman8.3",2,NA,3,NA,3,NA,4,NA,4,NA,3,NA,2,NA,1,NA,4,NA,4,NA,1,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF"
"846","Webster11004","Chenopodium album","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF"
"847","Webster11004","Sorghastrum nutans","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF"
"848","Webster11004","Bare Ground","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,NA,2015-04-23,"Star Seed - Dealer - PF"
"849","Webster11004","Heliopsis helianthoides","F1Shipman8.3",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
"850","Webster11004","Solanum carolinense","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF"
"851","Webster11004","Sorghastrum nutans","F1Shipman8.3",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF"
"852","Webster11004","Ratibida pinnata","SP1Shipman8.3",NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"853","Webster11004","Bouteloua curtipendula","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF"
"854","Webster11004","Conyza canadensis","SP1Shipman8.3",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF"
"855","Webster11004","Litter","SP2Shipman8.3",6,NA,6,NA,6,NA,6,NA,5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-06-01,NA,2015-04-23,"Star Seed - Dealer - PF"
"856","Webster11004","Coreopsis lanceolata","SP1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF"
"857","Webster11004","Ratibida pinnata","SP2Shipman8.3",1,NA,3,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"858","Webster11004","Eragrostis spectabilis","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF"
"859","Webster11004","Rudbeckia hirta","SP1Shipman8.3",1,NA,2,NA,NA,NA,NA,NA,3,NA,3,NA,4,NA,1,NA,NA,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"860","Webster11004","Setaria sp.","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF"
"861","Webster11004","Schizachyrium scoparium","F2Shipman8.3",2,NA,6,NA,4,NA,2,NA,6,NA,2,NA,5,NA,1,NA,4,NA,NA,NA,2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
"862","Webster11004","Bromus tectorum","SP2Shipman8.3",1,NA,2,NA,2,NA,4,NA,2,NA,3,NA,2,NA,5,NA,1,NA,2,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF"
"863","Webster11004","Schizachyrium scoparium","F1Shipman8.3",4,NA,2,NA,3,NA,5,NA,5,NA,3,NA,1,NA,2,NA,6,NA,3,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
"864","Webster11004","Bare Ground","F2Shipman8.3",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,1,NA,2,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF"
"865","Webster11004","Achillea millefolium","F2Shipman8.3",NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF"
"866","Webster11004","Monarda fistulosa","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"867","Webster11004","Desmanthus illinoensis","F1Shipman8.3",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF"
"868","Webster11004","Trifolium pratense","SP2Shipman8.3",NA,NA,NA,NA,2,NA,1,NA,2,NA,2,1,1,NA,NA,NA,2,NA,NA,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF"
"869","Webster11004","Oenothera rhombipetala","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF"
"870","Webster11004","Helianthus mollis","F2Shipman8.3",1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF"
"871","Webster11004","Verbena stricta","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF"
"872","Webster11004","Bouteloua curtipendula","F2Shipman8.3",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF"
"873","Webster11004","Andropogon hallii","SP2Shipman8.3",3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF"
"874","Webster11004","Bromus tectorum","F2Shipman8.3",NA,NA,NA,NA,3,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,2,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF"
"875","Webster11004","Schizachyrium scoparium","SP1Shipman8.3",1,NA,1,NA,4,NA,3,NA,NA,NA,NA,NA,1,NA,6,NA,1,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF"
"876","Webster11004","Bromus inermis","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF"
"877","Webster11004","Chamaecrista fasciculata","F2Shipman8.3",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"1",2015-04-23,"Star Seed - Dealer - PF"
"878","Webster11006","Litter","SP1Rasser",4,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix"
"879","Webster11006","Conyza canadensis","SP1Rasser",6,NA,5,NA,5,NA,6,NA,6,NA,5,NA,1,NA,6,NA,5,NA,5,NA,1,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix"
"880","Webster11006","Descurainia pinnata","SP2Rasser",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix"
"881","Webster11006","Chenopodium album","SP2Rasser",2,NA,2,NA,3,NA,1,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix"
"882","Webster11006","Bare Ground","SP2Rasser",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix"
"883","Webster11006","Litter","SP2Rasser",5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix"
"884","Webster11006","Descurainia pinnata","SP1Rasser",NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,1,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix"
"885","Webster11006","Ulmus pumila","SP2Rasser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix"
"886","Webster11006","Setaria sp.","SP2Rasser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix"
"887","Webster11006","Bromus inermis","SP2Rasser",NA,NA,NA,NA,NA,NA,4,NA,3,NA,1,NA,1,NA,3,NA,5,NA,NA,NA,2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix"
"888","Webster11006","Conyza canadensis","SP2Rasser",5,NA,5,NA,2,NA,2,NA,2,NA,4,NA,2,NA,4,NA,1,NA,NA,NA,2,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix"
"889","Webster11006","Toxicodendron radicans","SP2Rasser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-01,"2",2015-04-16,"Star Seed - Dealer -PF seed mix"
"890","Webster11006","Chenopodium album","SP1Rasser",NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix"
"891","Webster11006","Bare Ground","SP1Rasser",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix"
