"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Observer","Surrounding Landscape","Notes","Coefficient of Conservatism","Common Name","Region","Field acres","County","Planted Date","Planting method","# of species planted","Pure Live Seed lbs/acre","Previous cover","Seed Vendor","Established"
"721","Johnson110261","Monarda fistulosa","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","4","wild-bergamot","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"722","Johnson110261","Bromus japonicus","SP2Leuenberger1",2,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","*","Japenese brome","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"723","Johnson110261","Eupatorium altissimum","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","3","tall boneset","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"724","Johnson110261","Ratibida columnifera","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","4","upright prairie-coneflower","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"725","Johnson110261","Rudbeckia hirta","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","4","black-eyed Susan","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"726","Johnson110261","Cirsium altissimum","F1Leuenberger1",2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger1",NA,"1","tall thistle","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"727","Johnson110261","Solidago canadensis","SP1Leuenberger1",3,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","2","Canada goldenrod","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"728","Johnson110261","Oxalis stricta","SP1Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","0","yellow wood-sorrel","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"729","Johnson110261","Solanum carolinense","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","2","horse-nettle","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"730","Johnson110261","UNID forb","SP2Leuenberger1",NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)",NA,NA,"SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"731","Johnson110261","Solidago canadensis","F2Leuenberger1",2,NA,1,NA,NA,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","2","Canada goldenrod","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"732","Johnson110261","Chamaecrista fasciculata","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","1","showy partridge-pea","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"733","Johnson110261","Ratibida pinnata","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","4","gray-head prairie-coneflower","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"734","Johnson110261","Convolvulus arvensis","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","*","field bindweed","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"735","Johnson110261","Ratibida columnifera","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger1","More tree invasion issues on this side of field (east)","4","upright prairie-coneflower","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"736","Johnson110261","Silene antirrhina","SP1Leuenberger1",NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-swale/ditch lowland filled with trees and shrubs, other CRP, E-same as N, S-smooth brome roadside ditch, W-tree encroachment from deciduous tree line, swale","Decent shape but musk thistle and cheatgrass invasions need to be addressed, as well as smooth brome invasion on the south side","2","sleepy catchfly","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"737","Johnson110261","Setaria viridis","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"RP","Same as SP1Leuenberger1","More grass component than near transect 1","*","green foxtail","SE",1.1,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"738","Johnson110262","Euphorbia maculata","SP1Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,"0","spotted spurge","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"739","Johnson110262","Ratibida pinnata","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger2","Very little grass establishment","4","gray-head prairie-coneflower","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"740","Johnson110262","Symphyotrichum novae-angliae","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","4","New England aster","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"741","Johnson110262","Lactuca ludoviciana","SP2Leuenberger2",NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","3","western wild lettuce","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"742","Johnson110262","Conyza canadensis","SP1Leuenberger2",NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,"0","horseweed","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"743","Johnson110262","Setaria sp. seedling","SP1Leuenberger2",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,NA,NA,"SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"744","Johnson110262","Cirsium altissimum","SP1Leuenberger2",1,NA,2,NA,2,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,"1","tall thistle","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"745","Johnson110262","Rudbeckia hirta","F1Leuenberger2",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger2","Very little grass establishment","4","black-eyed Susan","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"746","Johnson110262","Solidago canadensis","SP1Leuenberger2",2,NA,1,NA,4,NA,2,NA,2,NA,NA,NA,3,NA,5,NA,4,NA,5,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,"2","Canada goldenrod","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"747","Johnson110262","Schizachyrium scoparium","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,"4","little bluestem","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"748","Johnson110262","Achillea millefolium","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger2","Very little grass establishment","2","western yarrow","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"749","Johnson110262","Achillea millefolium","F2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger2",NA,"2","western yarrow","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"750","Johnson110262","Bare Ground","SP1Leuenberger2",5,NA,5,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,NA,NA,"SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"751","Johnson110262","Rudbeckia hirta","F2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger2",NA,"4","black-eyed Susan","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"752","Johnson110262","Cirsium altissimum","SP2Leuenberger2",5,NA,NA,NA,6,NA,2,NA,5,NA,3,NA,2,NA,2,NA,4,NA,3,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","1","tall thistle","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"753","Johnson110262","Taraxacum officinale","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger2","Very little grass establishment","*","common dandelion","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"754","Johnson110262","Bouteloua curtipendula","F1Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger2","Very little grass establishment","5","sideoats grama","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"755","Johnson110262","Erigeron strigosus","F2Leuenberger2",1,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger2",NA,"2","daisy fleabane","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"756","Johnson110262","Solidago canadensis","F2Leuenberger2",2,NA,3,NA,1,NA,1,NA,4,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2,2018-10-29,"RP","Same as SP1Leuenberger2",NA,"2","Canada goldenrod","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"757","Johnson110262","Oxalis stricta","F1Leuenberger2",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"RP","Same as SP1Leuenberger2","Very little grass establishment","0","yellow wood-sorrel","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"758","Johnson110262","Litter","SP1Leuenberger2",2,NA,2,NA,6,NA,6,NA,5,NA,5,NA,5,NA,5,NA,4,NA,5,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,NA,NA,"SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"759","Johnson110262","Ratibida pinnata","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","4","gray-head prairie-coneflower","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"760","Johnson110262","UNID forb","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,NA,NA,"SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"761","Johnson110262","Morus alba","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","*","white mulberry","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"762","Johnson110262","Bromus japonicus","SP2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","*","Japenese brome","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"763","Johnson110262","Erigeron strigosus","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","2","daisy fleabane","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"764","Johnson110262","Setaria viridis","F2Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"RP","Same as SP1Leuenberger2",NA,"*","green foxtail","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"765","Johnson110262","Juncus dudleyii","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","5","Dudley's rush","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"766","Johnson110262","Helianthus grosseserratus","SP2Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","4","sawtooth sunflower","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"767","Johnson110262","Litter","SP2Leuenberger2",2,NA,3,NA,3,NA,3,NA,3,NA,5,NA,5,NA,3,NA,6,NA,6,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment",NA,NA,"SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"768","Johnson110262","Cirsium altissimum","F2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2,2018-10-29,"RP","Same as SP1Leuenberger2",NA,"1","tall thistle","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"769","Johnson110262","Thlaspi arvense","SP2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","*","field penny cress","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"770","Johnson110262","Setaria viridis","F1Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,1,NA,4,NA,1,NA,2,NA,1,NA,1,NA,1,2018-10-29,"RP","Same as SP1Leuenberger2","Very little grass establishment","*","green foxtail","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"771","Johnson110262","Solanum carolinense","SP2Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","2","horse-nettle","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"772","Johnson110262","Bare Ground","SP2Leuenberger2",5,NA,3,NA,3,NA,4,NA,3,NA,2,NA,2,NA,4,NA,1,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment",NA,NA,"SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"773","Johnson110262","Dichanthelium acuminatum","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"RP, Nicole Strand","Same as SP1Leuenberger2","Heavy with thistles, canada goldenrod, and very few grasses - odd establishment","6","western spring-panicum","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
"774","Johnson110262","Lepidium densiflorum","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,2018-06-14,"RP, Nicole Strand","N-grass pasture of smooth brome, E-deciduous tree line, S-tree/shrub waterway- lowland CRP, W-deciduous tree line",NA,"0","prairie pepper-grass","SE",3.3,"Johnson",2014-11-26,"Drill","15","1.275","Harvested crop stubble","Wagner's Feed Store","Success"
