"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Coefficient of Conservatism","Planted Date","Seed Vendor","Established"
"791","Johnson110262","Setaria sp. seedling","SP2Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"792","Johnson110262","Panicum dichotomiflorum","F1Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Success"
"793","Johnson110262","Conyza canadensis","SP2Leuenberger2",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"794","Johnson110262","Eragrostis spectabilis","F2Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Success"
"795","Johnson110262","Bare Ground","F1Leuenberger2",2,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,2018-10-29,NA,2014-11-26,"Wagner's Feed Store","Success"
"796","Johnson110262","Helianthus maximiliani","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"797","Johnson110262","Lactuca serriola","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"798","Johnson110262","Ratibida pinnata","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"799","Johnson110262","Rudbeckia hirta","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,1,1,1,NA,1,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"800","Johnson110262","Litter","F2Leuenberger2",5,NA,5,NA,5,NA,4,NA,4,NA,4,NA,4,NA,5,NA,5,NA,5,NA,2,2018-10-29,NA,2014-11-26,"Wagner's Feed Store","Success"
"801","Johnson110262","Heliopsis helianthoides","F1Leuenberger2",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"802","Johnson110262","Erigeron strigosus","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"803","Johnson110262","Sporobolus compositus","F2Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Success"
"804","Johnson110262","Monarda fistulosa","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"805","Johnson110262","Bromus tectorum","SP1Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"806","Johnson110262","Bromus japonicus","F1Leuenberger2",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"807","Johnson110262","Solidago canadensis","SP2Leuenberger2",NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,5,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"808","Johnson110262","Bromus tectorum","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"809","Webster11004","Ratibida pinnata","F2Shipman8.3",1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"810","Webster11004","Rudbeckia hirta","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"811","Webster11004","Ratibida pinnata","F1Shipman8.3",2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"812","Webster11004","Conyza canadensis","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Success"
"813","Webster11004","Monarda fistulosa","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"814","Webster11004","Litter","F2Shipman8.3",5,NA,5,NA,4,NA,4,NA,6,NA,4,NA,6,NA,3,NA,5,NA,5,NA,2,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"815","Webster11004","Monarda fistulosa","SP1Shipman8.3",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"816","Webster11004","Bromus tectorum","SP1Shipman8.3",1,NA,3,NA,1,NA,2,NA,1,NA,4,NA,2,NA,NA,NA,2,NA,3,NA,1,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"817","Webster11004","Achillea millefolium","F1Shipman8.3",NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Success"
"818","Webster11004","Achillea millefolium","SP1Shipman8.3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Success"
"819","Webster11004","Bare Ground","F1Shipman8.3",1,NA,1,NA,2,NA,1,NA,1,NA,2,NA,3,NA,4,NA,NA,NA,1,NA,1,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"820","Webster11004","Helianthus pauciflorus","F2Shipman8.3",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"821","Webster11004","Ambrosia artemisiifolia","F2Shipman8.3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Success"
"822","Webster11004","Artemisia ludoviciana","SP1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"823","Webster11004","Oxalis stricta","F2Shipman8.3",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Success"
"824","Webster11004","Astragalus canadensis","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"825","Webster11004","Morus alba","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"826","Webster11004","Bare Ground","SP1Shipman8.3",1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"827","Webster11004","Andropogon hallii","F2Shipman8.3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"828","Webster11004","Dalea candida","SP1Shipman8.3",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Success"
"829","Webster11004","Helianthus mollis","SP2Shipman8.3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Success"
"830","Webster11004","Gaillardia sp.","F1Shipman8.3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"831","Webster11004","Schizachyrium scoparium","SP2Shipman8.3",2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"832","Webster11004","Lactuca serriola","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"833","Webster11004","Coreopsis lanceolata","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"834","Webster11004","Rudbeckia hirta","SP2Shipman8.3",NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"835","Webster11004","Galium aparine","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF","Success"
"836","Webster11004","Andropogon hallii","SP1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"837","Webster11004","Dalea candida","F2Shipman8.3",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Success"
"838","Webster11004","Distichlis spicata","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF","Success"
"839","Webster11004","Monarda fistulosa","F1Shipman8.3",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"840","Webster11004","Litter","SP1Shipman8.3",5,NA,5,NA,5,NA,6,NA,5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-06-01,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"841","Webster11004","Bouteloua gracilis","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"842","Webster11004","Dalea candida","F1Shipman8.3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Success"
"843","Webster11004","Physalis longifolia","F2Shipman8.3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Success"
"844","Webster11004","Achillea millefolium","SP2Shipman8.3",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,NA,NA,2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Success"
"845","Webster11004","Litter","F1Shipman8.3",2,NA,3,NA,3,NA,4,NA,4,NA,3,NA,2,NA,1,NA,4,NA,4,NA,1,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"846","Webster11004","Chenopodium album","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"847","Webster11004","Sorghastrum nutans","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"848","Webster11004","Bare Ground","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"849","Webster11004","Heliopsis helianthoides","F1Shipman8.3",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"850","Webster11004","Solanum carolinense","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Success"
"851","Webster11004","Sorghastrum nutans","F1Shipman8.3",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"852","Webster11004","Ratibida pinnata","SP1Shipman8.3",NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"853","Webster11004","Bouteloua curtipendula","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"854","Webster11004","Conyza canadensis","SP1Shipman8.3",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF","Success"
"855","Webster11004","Litter","SP2Shipman8.3",6,NA,6,NA,6,NA,6,NA,5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-06-01,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"856","Webster11004","Coreopsis lanceolata","SP1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"857","Webster11004","Ratibida pinnata","SP2Shipman8.3",1,NA,3,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"858","Webster11004","Eragrostis spectabilis","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF","Success"
"859","Webster11004","Rudbeckia hirta","SP1Shipman8.3",1,NA,2,NA,NA,NA,NA,NA,3,NA,3,NA,4,NA,1,NA,NA,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"860","Webster11004","Setaria sp.","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"861","Webster11004","Schizachyrium scoparium","F2Shipman8.3",2,NA,6,NA,4,NA,2,NA,6,NA,2,NA,5,NA,1,NA,4,NA,NA,NA,2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"862","Webster11004","Bromus tectorum","SP2Shipman8.3",1,NA,2,NA,2,NA,4,NA,2,NA,3,NA,2,NA,5,NA,1,NA,2,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"863","Webster11004","Schizachyrium scoparium","F1Shipman8.3",4,NA,2,NA,3,NA,5,NA,5,NA,3,NA,1,NA,2,NA,6,NA,3,NA,1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"864","Webster11004","Bare Ground","F2Shipman8.3",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,1,NA,2,2018-09-27,NA,2015-04-23,"Star Seed - Dealer - PF","Success"
"865","Webster11004","Achillea millefolium","F2Shipman8.3",NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Success"
"866","Webster11004","Monarda fistulosa","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"867","Webster11004","Desmanthus illinoensis","F1Shipman8.3",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"868","Webster11004","Trifolium pratense","SP2Shipman8.3",NA,NA,NA,NA,2,NA,1,NA,2,NA,2,1,1,NA,NA,NA,2,NA,NA,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"869","Webster11004","Oenothera rhombipetala","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Success"
"870","Webster11004","Helianthus mollis","F2Shipman8.3",1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Success"
"871","Webster11004","Verbena stricta","F1Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Success"
"872","Webster11004","Bouteloua curtipendula","F2Shipman8.3",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"873","Webster11004","Andropogon hallii","SP2Shipman8.3",3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Success"
"874","Webster11004","Bromus tectorum","F2Shipman8.3",NA,NA,NA,NA,3,NA,1,NA,NA,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,2,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"875","Webster11004","Schizachyrium scoparium","SP1Shipman8.3",1,NA,1,NA,4,NA,3,NA,NA,NA,NA,NA,1,NA,6,NA,1,NA,NA,NA,1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Success"
"876","Webster11004","Bromus inermis","SP2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Success"
"877","Webster11004","Chamaecrista fasciculata","F2Shipman8.3",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"1",2015-04-23,"Star Seed - Dealer - PF","Success"
"878","Webster11006","Litter","SP1Rasser",4,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"879","Webster11006","Conyza canadensis","SP1Rasser",6,NA,5,NA,5,NA,6,NA,6,NA,5,NA,1,NA,6,NA,5,NA,5,NA,1,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"880","Webster11006","Descurainia pinnata","SP2Rasser",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"881","Webster11006","Chenopodium album","SP2Rasser",2,NA,2,NA,3,NA,1,NA,2,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"882","Webster11006","Bare Ground","SP2Rasser",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"883","Webster11006","Litter","SP2Rasser",5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"884","Webster11006","Descurainia pinnata","SP1Rasser",NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,1,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"885","Webster11006","Ulmus pumila","SP2Rasser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"886","Webster11006","Setaria sp.","SP2Rasser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"887","Webster11006","Bromus inermis","SP2Rasser",NA,NA,NA,NA,NA,NA,4,NA,3,NA,1,NA,1,NA,3,NA,5,NA,NA,NA,2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"888","Webster11006","Conyza canadensis","SP2Rasser",5,NA,5,NA,2,NA,2,NA,2,NA,4,NA,2,NA,4,NA,1,NA,NA,NA,2,2018-06-01,"0",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"889","Webster11006","Toxicodendron radicans","SP2Rasser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-01,"2",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"890","Webster11006","Chenopodium album","SP1Rasser",NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
"891","Webster11006","Bare Ground","SP1Rasser",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-01,NA,2015-04-16,"Star Seed - Dealer -PF seed mix","Failure"
